time,pt_loc_x[0],pt_loc_x[1],pt_loc_y[0],pt_loc_y[1]
503.87340659403,-3.66092491228256,4.56482491063772,0.34393433142077,-0.399403244312696
504.424087912712,-3.66587414249616,4.57033964591824,0.270157453359027,-0.307315762291414
504.974769231394,-3.66933393113084,4.57398403634793,0.19628229953071,-0.215127531039458
505.525450550076,-3.6712978466417,4.5757674782588,0.122337857881244,-0.122868144137592
506.076131868758,-3.67176800105625,4.57569303008109,0.048357838533915,-0.0305752121635899
506.62681318744,-3.6707460323618,4.57375931997696,-0.0256247497299617,0.0617113513382074
507.177494506122,-3.66823263378633,4.5699684720349,-0.0995793650956633,0.153954888758854
507.728175824804,-3.66422610071869,4.56432427099108,-0.173477689573792,0.246117261955938
508.278857143486,-3.65871585692652,4.55680413941377,-0.247295657421983,0.338150472762775
508.829538462168,-3.65170943322629,4.54741475052602,-0.320996993756827,0.430028570031842
509.38021978085,-3.64322320033358,4.5361685511191,-0.394544787459376,0.521712997237243
509.930901099532,-3.6332360233186,4.52306621038229,-0.467921666763388,0.613168532789113
510.481582418214,-3.62177080580123,4.50810359034113,-0.541085185001927,0.704350835552982
511.032263736896,-3.60881550327145,4.4912948805714,-0.61401395331797,0.795226680130742
511.582945055578,-3.59438044470072,4.47264420477304,-0.686675312063125,0.885758978595638
512.13362637426,-3.57847248453076,4.45215774773005,-0.759038345641667,0.975909009353143
512.684307692942,-3.56109555139134,4.42984333320577,-0.831073864522181,1.0656381458524
513.234989011624,-3.54225596733685,4.40570671616828,-0.902752230586779,1.15490853428811
513.785670330306,-3.52196033800651,4.37975360528459,-0.974042206379007,1.24368203582547
514.336351648988,-3.5002161441672,4.35200268288717,-1.0449142610931,1.33192392714774
514.88703296767,-3.47703250050355,4.32245476262575,-1.11533970385147,1.41959532348196
515.437714286352,-3.45241800637169,4.29112897856572,-1.18528884681404,1.50666279418212
515.988395605034,-3.42637720099102,4.25802921126037,-1.25473356273889,1.59308623680636
516.539076923716,-3.39892486722557,4.22317013450979,-1.32364308274601,1.67883100030948
517.089758242398,-3.37006968404978,4.18656581689085,-1.39198855636749,1.76386065473596
517.64043956108,-3.33982232978685,4.14822951275373,-1.4597411370262,1.84813929003292
518.191120879762,-3.3081932768256,4.10817538790167,-1.5268735784666,1.93163305927195
518.741802198444,-3.27519680499128,4.06642015188978,-1.59335498316192,2.01430488209999
519.292483517126,-3.24084394677157,4.02297838591975,-1.65915862225281,2.0961201106785
519.843164835808,-3.20514667335586,3.97786469538046,-1.72425675906257,2.17704386891471
520.39384615449,-3.16811964129991,3.93110204489542,-1.78861994936716,2.25704220515377
520.944527473172,-3.12977866598115,3.88270423938654,-1.85222262009447,2.33607843583632
521.495208791854,-3.09013804645255,3.83269454522412,-1.91503560336337,2.41412103992455
522.045890110536,-3.04921395193075,3.78108783431308,-1.97703204213291,2.4911350473605
522.596571429218,-3.00702159189083,3.72790641041481,-2.03818687667459,2.56708819485098
523.1472527479,-2.96357793864148,3.67317153854008,-2.09847369540798,2.64194848944476
523.697934066582,-2.91890088994194,3.61690440635666,-2.15786559273735,2.71568302035463
524.248615385264,-2.87300653141795,3.55912744375658,-2.216338018614,2.78825980869381
524.799296703946,-2.82591417448428,3.49986434029406,-2.27386508534983,2.85964682315282
525.349978022628,-2.77764386761956,3.4391382246239,-2.33042074462262,2.92981544758419
525.90065934131,-2.72821424230032,3.37697468344454,-2.38598046304258,2.99873240786179
526.451340659992,-2.67764495896805,3.31339680393913,-2.44052029114534,3.06636713896951
527.002021978674,-2.62595741212124,3.24843037365302,-2.49401594618015,3.13269200010651
527.552703297356,-2.57317079004158,3.18210520625479,-2.5464456592308,3.19767705595452
528.103384616038,-2.51930608740508,3.11444450002368,-2.59778551302788,3.26129232919843
