# Time    Second_Integral_Real    Second_Integral_Imag
-4.000593000000000 -0.020472462171559 0.053780073900678
-3.800841000000000 -0.020279683306252 0.053631735671444
-3.599188000000000 -0.020076500525989 0.053464010258097
-3.399437000000000 -0.019862166784606 0.053276041582064
-3.199685000000000 -0.019635879967710 0.053066944507361
-2.999934000000000 -0.019396777989403 0.052835801622310
-2.800183000000000 -0.019143935737018 0.052581662645374
-2.600432000000000 -0.018876363160011 0.052303546150961
-2.400681000000000 -0.018593001529145 0.052000440710184
-2.200929000000000 -0.018292718923671 0.051671307141053
-1.999276000000000 -0.017974300705591 0.051315078436812
-1.799525000000000 -0.017636432827233 0.050930656466023
-1.599774000000000 -0.017277704902401 0.050516927230931
-1.400022000000000 -0.016896587752085 0.050072757737083
-1.200271000000000 -0.016491412128194 0.049596996369065
-1.000520000000000 -0.016060346498319 0.049088475439938
-0.800768800000000 -0.015601374017526 0.048546014361038
-0.599115200000000 -0.015112263453942 0.047968421380314
-0.399364000000000 -0.014590532923196 0.047354492858021
-0.199612800000000 -0.014033458776054 0.046703034467299
0.000138364300000 -0.013438048804396 0.046012864355731
0.199889600000000 -0.012801028140146 0.045282822340303
0.399640700000000 -0.012118840327780 0.044511784827004
0.599391900000000 -0.011387655942466 0.043698682043033
0.799143100000000 -0.010603397516528 0.042842519713742
1.000797000000000 -0.009761767324761 0.041942402466741
1.200548000000000 -0.008858276066839 0.040997559092779
1.400299000000000 -0.007888361267401 0.040007383206741
1.600050000000000 -0.006847443209276 0.038971462859092
1.799801000000000 -0.005731003508669 0.037889614350682
1.999553000000000 -0.004534682257961 0.036761918355859
2.199304000000000 -0.003254375896369 0.035588755203812
2.399055000000000 -0.001886339788705 0.034370838038925
2.600709000000000 -0.000427281011507 0.033109245790216
2.800460000000000 0.001125560985558 0.031805458195891
3.000211000000000 0.002774300759731 0.030461358169254
3.199962000000000 0.004520356355734 0.029079252127771
3.399713000000000 0.006364407386574 0.027661878750396
3.599465000000000 0.008306365154823 0.026212408890206
3.799216000000000 0.010345367535353 0.024734435171812
4.000869000000000 0.012479787942046 0.023231963182858
4.200620000000000 0.014707256385662 0.021709408855150
4.400372000000000 0.017024740726487 0.020171512513096
4.600123000000000 0.019428606768779 0.018623318900961
4.799874000000000 0.021914693805555 0.017070139980583
4.999625000000000 0.024478403912206 0.015517501832720
5.199376000000000 0.027114791215202 0.013971091629780
5.399128000000000 0.029818654449296 0.012436695536993
5.600781000000000 0.032584612265719 0.010920146827749
5.800532000000000 0.035407153666168 0.009427287879246
